month,location_id,location_name,city,region,store_format,product_id,product_name,category,subcategory,vendor_name,units_sold,transactions_count,revenue,discount_amount,cogs,labor_cost,packaging_cost,overhead_allocated,total_cost,total_cost_clean,gross_profit,gross_margin_pct,food_cost_pct,waste_units,waste_cost,waste_pct_revenue,actual_unit_cost,prior_unit_cost,vendor_cost_change_pct,standard_vs_actual_cost_variance,performance_flag,priority_label
2024-08,LOC002,North York,Toronto,Ontario,Urban,P018,Mashed Potatoes,Sides,Potato,Maple Fresh Foods,1132,290,5259.62,162.66,1589.66,547.0,99.93,578.56,2815.15,2815.1499999999996,2444.4700000000003,0.46476171282335993,0.30223856476323385,19,25.08,0.0047684053220574864,1.32,1.31,0.76,0.07000000000000006,Healthy,Monitor
2024-08,LOC002,North York,Toronto,Ontario,Urban,P019,Mac and Cheese,Sides,Pasta,Maple Fresh Foods,983,314,5711.54,176.63,2061.2,594.0,108.52,628.27,3391.99,3391.99,2319.55,0.40611638892487845,0.3608834044758506,17,33.49,0.005863567444156918,1.97,1.96,0.51,0.11999999999999988,Healthy,Monitor
2024-08,LOC002,North York,Toronto,Ontario,Urban,P020,Dinner Roll,Sides,Bakery,Maple Fresh Foods,1335,175,3224.39,99.76,881.59,335.34,61.26,354.68,1632.87,1632.8700000000001,1591.5199999999998,0.4935879344620222,0.2734129556288166,24,14.88,0.004614826370259182,0.62,0.62,0.0,0.020000000000000018,Healthy,Monitor
2024-08,LOC002,North York,Toronto,Ontario,Urban,P021,Chocolate Brownie,Desserts,Baked,Maple Fresh Foods,374,96,1782.35,83.91,485.06,166.83,28.52,196.06,876.47,876.47,905.8799999999999,0.5082503436474317,0.2721463236738015,6,7.32,0.004106937470193845,1.22,1.21,0.83,0.07000000000000006,Healthy,Monitor
2024-08,LOC002,North York,Toronto,Ontario,Urban,P022,Cheesecake Slice,Desserts,Cake,Maple Fresh Foods,332,100,1899.0800000000002,89.60000000000001,606.48,177.75,30.39,208.9,1023.51,1023.52,875.5600000000002,0.46104429513237993,0.3193546348758346,5,8.6,0.004528508540977736,1.72,1.71,0.58,0.07000000000000006,Healthy,Monitor
2024-08,LOC002,North York,Toronto,Ontario,Urban,P023,Fruit Parfait,Desserts,Cold,Green Harvest Produce,310,94,1625.35,76.55000000000001,507.56,152.13,26.01,178.79,864.49,864.49,760.8599999999999,0.46812071246193127,0.3122773556464762,5,7.7,0.004737441166517981,1.54,1.52,1.32,0.14000000000000012,Healthy,Monitor
2024-08,LOC002,North York,Toronto,Ontario,Urban,P024,Cookie Pack,Desserts,Baked,Maple Fresh Foods,411,88,1566.21,73.67999999999999,445.03,146.6,25.06,172.28,788.97,788.9699999999999,777.2400000000001,0.4962552914360144,0.2841445272345343,6,6.12,0.0039075219798111365,1.02,1.01,0.99,0.07000000000000006,Healthy,Monitor
2024-08,LOC002,North York,Toronto,Ontario,Urban,P025,Takeout Container,Disposables,Packaging,TrueServe Packaging,1206,31,603.0,0.0,229.58,12.54,6.03,66.33,314.48,314.48,288.52,0.47847429519071305,0.3807296849087894,13,2.34,0.003880597014925373,0.18,0.18,0.0,0.0,Healthy,Monitor
2024-08,LOC002,North York,Toronto,Ontario,Urban,P026,Drink Lid,Disposables,Packaging,TrueServe Packaging,1253,31,250.6,0.0,66.23,5.21,2.51,27.57,101.52,101.52000000000001,149.07999999999998,0.5948922585794094,0.2642857142857143,13,0.65,0.0025937749401436553,0.05,0.05,0.0,0.0,Healthy,Monitor
2024-08,LOC002,North York,Toronto,Ontario,Urban,P027,Napkin Pack,Disposables,Supplies,TrueServe Packaging,1173,31,175.95,0.0,37.23,3.66,1.76,19.35,62.0,62.0,113.94999999999999,0.6476271668087524,0.21159420289855072,13,0.39,0.0022165387894288154,0.03,0.03,0.0,0.0,Healthy,Monitor
2024-08,LOC002,North York,Toronto,Ontario,Urban,P028,Cutlery Set,Disposables,Supplies,TrueServe Packaging,1139,31,398.65,0.0,108.39,8.29,3.99,43.85,164.52,164.52,234.12999999999997,0.5873071616706383,0.2718926376520758,12,1.08,0.002709143358836072,0.09,0.09,0.0,0.0,Healthy,Monitor
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P001,Grilled Chicken Breast,Proteins,Chicken,Prime Protein Partners,627,520,9022.84,375.89,4274.91,1443.65,198.5,992.51,6909.58,6909.57,2113.2700000000004,0.23421339622557868,0.4737876322754255,18,110.7,0.012268864348697306,6.15,5.93,3.71,1.3500000000000005,Watchlist,Medium Priority
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P002,Beef Striploin,Proteins,Beef,Prime Protein Partners,516,541,9406.99,391.85,5079.69,1505.12,206.95,1034.77,7826.53,7826.529999999999,1580.460000000001,0.16800910812066358,0.5399910066875802,16,141.76,0.015069645019288848,8.86,8.54,3.75,1.959999999999999,Low Margin,Medium Priority
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P003,Salmon Fillet,Proteins,Fish,Prime Protein Partners,467,501,8737.880000000001,363.95,4696.4,1398.06,192.23,961.17,7247.86,7247.859999999999,1490.0200000000023,0.170524200378124,0.5374759094883426,14,126.84,0.014516106881760792,9.06,8.75,3.54,1.9600000000000009,Low Margin,Medium Priority
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P004,Turkey Slices,Proteins,Turkey,Prime Protein Partners,540,418,7252.51,302.09,3217.67,1160.4,159.56,797.78,5335.4,5335.41,1917.1000000000004,0.2643360712360273,0.44366295255022054,16,85.92,0.011846932992853509,5.37,5.18,3.67,1.17,Watchlist,Medium Priority
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P005,Tofu Cubes,Proteins,Plant,Maple Fresh Foods,427,280,4915.0599999999995,204.67000000000002,1558.85,786.41,108.13,540.66,2994.05,2994.0499999999997,1921.0099999999998,0.39084161739632883,0.3171578780320078,14,45.92,0.009342714025871507,3.28,3.26,0.61,0.17999999999999972,Healthy,Monitor
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P006,Mixed Greens,Produce,Leafy,Green Harvest Produce,659,291,5107.5599999999995,157.85,1741.56,663.98,102.15,561.83,3069.53,3069.52,2038.0399999999995,0.399024191590505,0.34097690482343823,20,47.6,0.00931951851764835,2.38,2.34,1.71,0.2799999999999998,Healthy,Monitor
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P007,Cherry Tomatoes,Produce,Tomatoes,Green Harvest Produce,619,242,4197.13,129.68,1414.16,545.63,83.94,461.68,2505.41,2505.41,1691.7200000000003,0.40306590455859126,0.3369350008219903,18,37.08,0.008834608410985602,2.06,2.02,1.98,0.26,Healthy,Monitor
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P008,Avocado Slices,Produce,Avocado,Green Harvest Produce,502,253,4377.570000000001,135.41,1848.18,569.08,87.55,481.53,2986.34,2986.34,1391.2300000000005,0.31780873863810294,0.42219313454724877,13,43.29,0.009889048033498035,3.33,3.26,2.15,0.43000000000000016,Healthy,Monitor
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P009,Roasted Vegetables,Produce,Hot Veg,Green Harvest Produce,565,236,4104.93,126.92,1584.12,533.64,82.1,451.54,2651.4,2651.3999999999996,1453.5300000000007,0.3540937360685811,0.3859067024285432,16,40.48,0.009861313103999335,2.53,2.48,2.02,0.3299999999999996,Healthy,Monitor
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P010,Fruit Cup,Produce,Fruit,Green Harvest Produce,493,164,2864.43,88.64,1220.84,372.38,57.29,315.09,1965.6,1965.5999999999997,898.8300000000002,0.3137901781506269,0.4262069591506862,15,33.45,0.011677715985379292,2.23,2.19,1.83,0.28,Healthy,Monitor
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P011,Bottled Water,Beverages,Cold,Northern Supply Co,1637,271,4772.26,122.37,1248.27,381.78,85.9,524.95,2240.9,2240.9,2531.36,0.5304321223068316,0.2615678944567144,20,14.4,0.003017438278719097,0.72,0.71,1.41,0.06999999999999995,Healthy,Monitor
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P012,Sparkling Water,Beverages,Cold,Northern Supply Co,1464,287,4981.62,127.74000000000001,1428.49,398.53,89.67,547.98,2464.66,2464.67,2516.95,0.5052472890344908,0.28675210072225504,20,18.4,0.0036935775912253443,0.92,0.91,1.1,0.07000000000000006,Healthy,Monitor
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P013,Iced Tea,Beverages,Cold,Northern Supply Co,1557,348,6057.04,155.39,1685.14,484.56,109.03,666.27,2945.01,2945.0000000000005,3112.0399999999995,0.5137889133966425,0.27821179982301586,22,22.44,0.0037047798924887405,1.02,1.01,0.99,0.07000000000000006,Healthy,Monitor
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P014,Coffee,Beverages,Hot,Northern Supply Co,1804,281,4907.32,125.89,1089.01,392.59,88.33,539.81,2109.73,2109.74,2797.58,0.5700830595926086,0.22191542430491593,22,12.54,0.002555366269165247,0.57,0.57,0.0,0.019999999999999907,Healthy,Monitor
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P015,Fresh Juice,Beverages,Cold,Green Harvest Produce,1221,341,5940.47,152.32,2327.8,475.24,106.93,653.45,3563.42,3563.42,2377.05,0.4001451063636379,0.39185451656182085,15,27.0,0.0045450949167321775,1.8,1.77,1.69,0.19999999999999996,Healthy,Monitor
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P016,French Fries,Sides,Potato,Maple Fresh Foods,1277,354,6180.99,191.24,1864.89,618.1,117.44,679.91,3280.33,3280.34,2900.6499999999996,0.4692856645941831,0.30171380312862506,24,32.88,0.005319536190804386,1.37,1.36,0.74,0.07000000000000006,Healthy,Monitor
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P017,Rice Pilaf,Sides,Rice,Maple Fresh Foods,1063,265,4629.6900000000005,143.18,1322.1,462.97,87.96,509.27,2382.3,2382.3,2247.3900000000003,0.4854299099939737,0.2855698761688147,17,19.89,0.00429618397776093,1.17,1.16,0.86,0.06999999999999984,Healthy,Monitor
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P018,Mashed Potatoes,Sides,Potato,Maple Fresh Foods,1033,276,4799.63,148.44,1450.17,479.96,91.19,527.96,2549.28,2549.28,2250.35,0.46885905788571197,0.30214204011559226,17,22.44,0.004675360392363578,1.32,1.31,0.76,0.07000000000000006,Healthy,Monitor
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P019,Mac and Cheese,Sides,Pasta,Maple Fresh Foods,886,295,5147.97,159.17,1859.21,514.8,97.81,566.28,3038.09,3038.1000000000004,2109.87,0.4098450457170496,0.3611540082789915,16,31.52,0.006122801803429312,1.97,1.96,0.51,0.11999999999999988,Healthy,Monitor
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P020,Dinner Roll,Sides,Bakery,Maple Fresh Foods,1211,170,2924.9700000000003,90.42,800.5,292.5,55.57,321.75,1470.32,1470.32,1454.6500000000003,0.49732134004793216,0.2736780206292714,23,14.26,0.004875263677918064,0.62,0.62,0.0,0.020000000000000018,Healthy,Monitor
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P021,Chocolate Brownie,Desserts,Baked,Maple Fresh Foods,343,93,1634.56,77.01,445.49,147.11,26.15,179.8,798.56,798.55,836.01,0.5114587411902898,0.272544293265466,6,7.32,0.004478269381362569,1.22,1.21,0.83,0.07000000000000006,Healthy,Monitor
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P022,Cheesecake Slice,Desserts,Cake,Maple Fresh Foods,300,98,1716.0,81.0,548.89,154.44,27.46,188.76,919.54,919.55,796.45,0.46413170163170164,0.31986596736596734,5,8.6,0.0050116550116550114,1.72,1.71,0.58,0.07000000000000006,Healthy,Monitor
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P023,Fruit Parfait,Desserts,Cold,Green Harvest Produce,278,86,1457.58,68.64,456.0,131.18,23.32,160.33,770.83,770.8300000000002,686.7499999999998,0.47115767230615113,0.3128473222739061,5,7.7,0.005282728906818151,1.54,1.52,1.32,0.14000000000000012,Healthy,Monitor
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P024,Cookie Pack,Desserts,Baked,Maple Fresh Foods,368,82,1402.28,66.03999999999999,399.14,126.21,22.44,154.25,702.03,702.0400000000001,700.2399999999999,0.49935818809367594,0.28463644921128445,6,6.12,0.004364320963003109,1.02,1.01,0.99,0.07000000000000006,Healthy,Monitor
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P025,Takeout Container,Disposables,Packaging,TrueServe Packaging,1117,31,558.5,0.0,212.63,11.17,5.58,61.44,290.82,290.82,267.68,0.47928379588182635,0.3807162041181737,12,2.16,0.0038675022381378698,0.18,0.18,0.0,0.0,Healthy,Monitor
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P026,Drink Lid,Disposables,Packaging,TrueServe Packaging,1152,31,230.4,0.0,60.89,4.61,2.3,25.34,93.15,93.14,137.26,0.5957465277777777,0.2642795138888889,12,0.6,0.0026041666666666665,0.05,0.05,0.0,0.0,Healthy,Monitor
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P027,Napkin Pack,Disposables,Supplies,TrueServe Packaging,1049,31,157.35,0.0,33.3,3.15,1.57,17.31,55.33,55.33,102.02,0.6483635208134731,0.21163012392755004,12,0.36,0.00228789323164919,0.03,0.03,0.0,0.0,Healthy,Monitor
2024-08,LOC003,Scarborough,Toronto,Ontario,Urban,P028,Cutlery Set,Disposables,Supplies,TrueServe Packaging,1049,31,367.15,0.0,100.0,7.34,3.67,40.39,151.41,151.4,215.74999999999997,0.5876344818194198,0.2723682418629988,13,1.17,0.003186708429797086,0.09,0.09,0.0,0.0,Healthy,Monitor
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P001,Grilled Chicken Breast,Proteins,Chicken,Prime Protein Partners,677,524,9742.34,405.89,4632.81,1605.54,214.33,1071.66,7524.33,7524.34,2218.0,0.2276660432709185,0.4755335987042128,22,135.3,0.013887833929015,6.15,5.93,3.71,1.3500000000000005,Watchlist,Medium Priority
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P002,Beef Striploin,Proteins,Beef,Prime Protein Partners,559,545,10190.88,424.53,5509.36,1679.46,224.2,1121.0,8534.02,8534.02,1656.8599999999988,0.16258262289419548,0.5406167082724946,18,159.48,0.015649286420799775,8.86,8.54,3.75,1.959999999999999,Low Margin,Medium Priority
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P003,Salmon Fillet,Proteins,Fish,Prime Protein Partners,497,500,9299.18,387.35,5018.61,1532.5,204.58,1022.91,7778.6,7778.599999999999,1520.5800000000008,0.1635176434911466,0.5396830688297247,17,154.02,0.016562750694147227,9.06,8.75,3.54,1.9600000000000009,Low Margin,Medium Priority
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P004,Turkey Slices,Proteins,Turkey,Prime Protein Partners,583,421,7830.0,326.17,3478.09,1290.38,172.26,861.3,5802.03,5802.030000000001,2027.9699999999993,0.2589999999999999,0.4442005108556833,18,96.66,0.012344827586206896,5.37,5.18,3.67,1.17,Watchlist,Medium Priority
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P005,Tofu Cubes,Proteins,Plant,Maple Fresh Foods,462,286,5317.93,221.45000000000002,1686.1,876.39,116.99,584.97,3264.46,3264.45,2053.4800000000005,0.38614272846765574,0.3170594573452452,15,49.2,0.009251720124183658,3.28,3.26,0.61,0.17999999999999972,Healthy,Monitor
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P006,Mixed Greens,Produce,Leafy,Green Harvest Produce,710,300,5502.8099999999995,170.09,1874.94,736.83,110.06,605.31,3327.13,3327.14,2175.6699999999996,0.39537436327985154,0.34072410277658144,21,49.98,0.009082632327847045,2.38,2.34,1.71,0.2799999999999998,Healthy,Monitor
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P007,Cherry Tomatoes,Produce,Tomatoes,Green Harvest Produce,667,244,4522.57,139.76000000000002,1522.94,605.57,90.45,497.48,2716.45,2716.44,1806.1299999999997,0.39935921389829226,0.3367421620892546,19,39.14,0.00865437129773558,2.06,2.02,1.98,0.26,Healthy,Monitor
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P008,Avocado Slices,Produce,Avocado,Green Harvest Produce,535,251,4665.4400000000005,144.21,1973.78,624.7,93.31,513.2,3204.99,3204.99,1460.4500000000007,0.31303585513906523,0.4230640625535855,15,49.95,0.01070638567852121,3.33,3.26,2.15,0.43000000000000016,Healthy,Monitor
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P009,Roasted Vegetables,Produce,Hot Veg,Green Harvest Produce,619,243,4497.3,139.01,1739.53,602.19,89.95,494.7,2926.37,2926.37,1570.9300000000003,0.34930513863873885,0.3867942988015031,19,48.07,0.0106886354034643,2.53,2.48,2.02,0.3299999999999996,Healthy,Monitor
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P010,Fruit Cup,Produce,Fruit,Green Harvest Produce,531,165,3085.33,95.36,1312.17,413.13,61.71,339.39,2126.39,2126.4,958.9299999999998,0.31080305834384,0.4252932425380754,15,33.45,0.010841627962000824,2.23,2.19,1.83,0.28,Healthy,Monitor
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P011,Bottled Water,Beverages,Cold,Northern Supply Co,1836,290,5352.37,137.27,1402.71,441.04,96.34,588.76,2528.85,2528.85,2823.52,0.5275270581069694,0.26207268929464894,26,18.72,0.0034975160536360526,0.72,0.71,1.41,0.06999999999999995,Healthy,Monitor
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P012,Sparkling Water,Beverages,Cold,Northern Supply Co,1584,290,5389.94,138.22,1544.96,444.13,97.02,592.89,2679.0,2679.0,2710.9399999999996,0.5029629272311009,0.286637699120955,21,19.32,0.0035844554855898212,0.92,0.91,1.1,0.07000000000000006,Healthy,Monitor
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P013,Iced Tea,Beverages,Cold,Northern Supply Co,1683,352,6547.19,167.98,1820.68,539.49,117.85,720.19,3198.21,3198.21,3348.9799999999996,0.5115140999421125,0.2780857131074553,23,23.46,0.003583216616594295,1.02,1.01,0.99,0.07000000000000006,Healthy,Monitor
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P014,Coffee,Beverages,Hot,Northern Supply Co,1923,278,5231.08,134.09,1162.96,431.04,94.16,575.42,2263.58,2263.58,2967.5,0.5672824732177677,0.22231737996742548,27,15.39,0.002942031091094,0.57,0.57,0.0,0.019999999999999907,Healthy,Monitor
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P015,Fresh Juice,Beverages,Cold,Green Harvest Produce,1308,344,6363.75,163.17000000000002,2499.18,524.37,114.55,700.01,3838.12,3838.1099999999997,2525.6400000000003,0.3968791985857396,0.39272127283441366,19,34.2,0.005374189746611668,1.8,1.77,1.69,0.19999999999999996,Healthy,Monitor
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P016,French Fries,Sides,Potato,Maple Fresh Foods,1402,365,6786.01,209.97,2048.37,698.96,128.93,746.46,3622.72,3622.72,3163.2900000000004,0.4661487383602441,0.3018518982435923,27,36.99,0.005450920349365828,1.37,1.36,0.74,0.07000000000000006,Healthy,Monitor
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P017,Rice Pilaf,Sides,Rice,Maple Fresh Foods,1166,273,5078.29,157.05,1455.53,523.06,96.49,558.61,2633.7,2633.69,2444.6,0.48138251261743614,0.28661813326926977,23,26.91,0.005299027822357526,1.17,1.16,0.86,0.06999999999999984,Healthy,Monitor
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P018,Mashed Potatoes,Sides,Potato,Maple Fresh Foods,1122,280,5213.14,161.24,1579.99,536.95,99.05,573.45,2789.44,2789.4400000000005,2423.7,0.4649213333998319,0.303078375029253,22,29.04,0.005570539060911465,1.32,1.31,0.76,0.07000000000000006,Healthy,Monitor
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P019,Mac and Cheese,Sides,Pasta,Maple Fresh Foods,952,299,5531.43,171.05,1999.37,569.74,105.1,608.46,3282.66,3282.6699999999996,2248.7600000000007,0.406542250376485,0.3614562599544783,18,35.46,0.006410638840227572,1.97,1.96,0.51,0.11999999999999988,Healthy,Monitor
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P020,Dinner Roll,Sides,Bakery,Maple Fresh Foods,1323,171,3195.46,98.82,873.8,329.13,60.71,351.5,1615.15,1615.1399999999999,1580.3200000000002,0.4945516451465517,0.2734504578370563,24,14.88,0.004656606560557792,0.62,0.62,0.0,0.020000000000000018,Healthy,Monitor
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P021,Chocolate Brownie,Desserts,Baked,Maple Fresh Foods,369,94,1758.49,82.82000000000001,478.68,163.01,28.14,193.43,863.26,863.26,895.23,0.5090901853294588,0.2722108172352416,6,7.32,0.004162662284118761,1.22,1.21,0.83,0.07000000000000006,Healthy,Monitor
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P022,Cheesecake Slice,Desserts,Cake,Maple Fresh Foods,323,98,1847.6100000000001,87.16000000000001,592.08,171.27,29.56,203.24,996.15,996.15,851.4600000000002,0.4608440092876744,0.32045723935246073,6,10.32,0.00558559436244662,1.72,1.71,0.58,0.07000000000000006,Healthy,Monitor
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P023,Fruit Parfait,Desserts,Cold,Green Harvest Produce,305,91,1599.1299999999999,75.32000000000001,499.5,148.24,25.59,175.9,849.23,849.23,749.8999999999999,0.4689424874775659,0.3123573443059664,5,7.7,0.0048151182205324146,1.54,1.52,1.32,0.14000000000000012,Healthy,Monitor
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P024,Cookie Pack,Desserts,Baked,Maple Fresh Foods,397,83,1512.86,71.17,431.16,140.24,24.21,166.41,762.02,762.0200000000001,750.8399999999998,0.49630501169969454,0.28499662890155075,7,7.14,0.004719537829012598,1.02,1.01,0.99,0.07000000000000006,Healthy,Monitor
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P025,Takeout Container,Disposables,Packaging,TrueServe Packaging,1197,31,598.5,0.0,228.07,12.33,5.99,65.83,312.22,312.22,286.28,0.478329156223893,0.38106934001670845,14,2.52,0.004210526315789474,0.18,0.18,0.0,0.0,Healthy,Monitor
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P026,Drink Lid,Disposables,Packaging,TrueServe Packaging,1237,31,247.4,0.0,65.5,5.1,2.47,27.21,100.28,100.28,147.12,0.5946645109135004,0.2647534357316087,15,0.75,0.0030315278900565883,0.05,0.05,0.0,0.0,Healthy,Monitor
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P027,Napkin Pack,Disposables,Supplies,TrueServe Packaging,1134,31,170.1,0.0,36.0,3.5,1.7,18.71,59.92,59.910000000000004,110.19,0.6477954144620811,0.21164021164021166,13,0.39,0.002292768959435626,0.03,0.03,0.0,0.0,Healthy,Monitor
2024-08,LOC004,Mississauga,Mississauga,Ontario,Suburban,P028,Cutlery Set,Disposables,Supplies,TrueServe Packaging,1132,31,396.2,0.0,107.73,8.16,3.96,43.58,163.43,163.43,232.76999999999998,0.5875063099444725,0.27190812720848057,12,1.08,0.0027258960121150934,0.09,0.09,0.0,0.0,Healthy,Monitor
