month,location_id,product_id,waste_units,waste_cost,waste_reason,recorded_by
2024-09,LOC008,P026,15,0.75,Prep Loss,Inventory Coordinator
2024-09,LOC008,P027,13,0.39,Overproduction,Shift Manager
2024-09,LOC008,P028,12,1.08,Spoilage,Operations Supervisor
2024-10,LOC001,P001,25,165.0,Prep Loss,Operations Supervisor
2024-10,LOC001,P002,20,189.8,Expired Inventory,Shift Manager
2024-10,LOC001,P003,16,155.52,Spoilage,Kitchen Lead
2024-10,LOC001,P004,22,126.94,Expired Inventory,Inventory Coordinator
2024-10,LOC001,P005,17,56.78,Overproduction,Kitchen Lead
2024-10,LOC001,P006,25,61.5,Damaged Handling,Shift Manager
2024-10,LOC001,P007,22,47.08,Prep Loss,Shift Manager
2024-10,LOC001,P008,17,58.65,Expired Inventory,Inventory Coordinator
2024-10,LOC001,P009,18,47.34,Expired Inventory,Inventory Coordinator
2024-10,LOC001,P010,17,39.44,Spoilage,Inventory Coordinator
2024-10,LOC001,P011,26,19.24,Overproduction,Kitchen Lead
2024-10,LOC001,P012,21,19.74,Expired Inventory,Kitchen Lead
2024-10,LOC001,P013,23,23.92,Prep Loss,Kitchen Lead
2024-10,LOC001,P014,24,13.92,Expired Inventory,Operations Supervisor
2024-10,LOC001,P015,18,33.3,Damaged Handling,Operations Supervisor
2024-10,LOC001,P016,30,41.7,Damaged Handling,Kitchen Lead
2024-10,LOC001,P017,25,29.75,Expired Inventory,Shift Manager
2024-10,LOC001,P018,20,26.8,Damaged Handling,Operations Supervisor
2024-10,LOC001,P019,18,36.18,Expired Inventory,Operations Supervisor
2024-10,LOC001,P020,27,17.01,Damaged Handling,Operations Supervisor
2024-10,LOC001,P021,7,8.68,Spoilage,Shift Manager
2024-10,LOC001,P022,6,10.44,Overproduction,Inventory Coordinator
2024-10,LOC001,P023,6,9.48,Expired Inventory,Inventory Coordinator
2024-10,LOC001,P024,8,8.32,Overproduction,Operations Supervisor
2024-10,LOC001,P025,15,2.7,Expired Inventory,Shift Manager
2024-10,LOC001,P026,15,0.75,Expired Inventory,Kitchen Lead
2024-10,LOC001,P027,14,0.42,Damaged Handling,Operations Supervisor
2024-10,LOC001,P028,15,1.35,Expired Inventory,Operations Supervisor
2024-10,LOC002,P001,23,151.8,Prep Loss,Operations Supervisor
2024-10,LOC002,P002,18,170.82,Damaged Handling,Kitchen Lead
2024-10,LOC002,P003,15,145.8,Overproduction,Operations Supervisor
2024-10,LOC002,P004,18,103.86,Expired Inventory,Operations Supervisor
2024-10,LOC002,P005,13,43.42,Spoilage,Shift Manager
2024-10,LOC002,P006,22,54.12,Expired Inventory,Inventory Coordinator
2024-10,LOC002,P007,20,42.8,Prep Loss,Kitchen Lead
2024-10,LOC002,P008,16,55.2,Prep Loss,Shift Manager
2024-10,LOC002,P009,19,49.97,Prep Loss,Kitchen Lead
2024-10,LOC002,P010,15,34.8,Expired Inventory,Inventory Coordinator
2024-10,LOC002,P011,23,17.02,Overproduction,Operations Supervisor
2024-10,LOC002,P012,21,19.74,Expired Inventory,Shift Manager
2024-10,LOC002,P013,20,20.8,Spoilage,Inventory Coordinator
2024-10,LOC002,P014,21,12.18,Overproduction,Shift Manager
2024-10,LOC002,P015,15,27.75,Overproduction,Shift Manager
2024-10,LOC002,P016,26,36.14,Expired Inventory,Inventory Coordinator
2024-10,LOC002,P017,22,26.18,Damaged Handling,Inventory Coordinator
2024-10,LOC002,P018,21,28.14,Spoilage,Inventory Coordinator
2024-10,LOC002,P019,19,38.19,Spoilage,Operations Supervisor
2024-10,LOC002,P020,23,14.49,Spoilage,Kitchen Lead
2024-10,LOC002,P021,6,7.44,Prep Loss,Kitchen Lead
2024-10,LOC002,P022,6,10.44,Expired Inventory,Inventory Coordinator
2024-10,LOC002,P023,5,7.9,Overproduction,Kitchen Lead
2024-10,LOC002,P024,6,6.24,Spoilage,Shift Manager
2024-10,LOC002,P025,15,2.7,Prep Loss,Kitchen Lead
2024-10,LOC002,P026,14,0.7,Spoilage,Kitchen Lead
2024-10,LOC002,P027,13,0.39,Spoilage,Inventory Coordinator
2024-10,LOC002,P028,13,1.17,Spoilage,Inventory Coordinator
2024-10,LOC003,P001,19,125.4,Prep Loss,Operations Supervisor
2024-10,LOC003,P002,16,151.84,Overproduction,Kitchen Lead
2024-10,LOC003,P003,15,145.8,Spoilage,Shift Manager
2024-10,LOC003,P004,18,103.86,Overproduction,Shift Manager
2024-10,LOC003,P005,12,40.08,Overproduction,Operations Supervisor
2024-10,LOC003,P006,18,44.28,Spoilage,Operations Supervisor
2024-10,LOC003,P007,18,38.52,Damaged Handling,Kitchen Lead
2024-10,LOC003,P008,15,51.75,Spoilage,Operations Supervisor
2024-10,LOC003,P009,15,39.45,Overproduction,Operations Supervisor
2024-10,LOC003,P010,14,32.48,Spoilage,Shift Manager
2024-10,LOC003,P011,19,14.06,Overproduction,Inventory Coordinator
2024-10,LOC003,P012,19,17.86,Spoilage,Operations Supervisor
2024-10,LOC003,P013,20,20.8,Spoilage,Shift Manager
2024-10,LOC003,P014,21,12.18,Overproduction,Inventory Coordinator
2024-10,LOC003,P015,15,27.75,Overproduction,Kitchen Lead
2024-10,LOC003,P016,21,29.19,Spoilage,Shift Manager
2024-10,LOC003,P017,20,23.8,Expired Inventory,Operations Supervisor
2024-10,LOC003,P018,19,25.46,Spoilage,Kitchen Lead
2024-10,LOC003,P019,17,34.17,Expired Inventory,Inventory Coordinator
2024-10,LOC003,P020,23,14.49,Spoilage,Shift Manager
2024-10,LOC003,P021,6,7.44,Expired Inventory,Operations Supervisor
2024-10,LOC003,P022,5,8.7,Overproduction,Operations Supervisor
2024-10,LOC003,P023,4,6.32,Spoilage,Shift Manager
2024-10,LOC003,P024,6,6.24,Overproduction,Inventory Coordinator
2024-10,LOC003,P025,13,2.34,Expired Inventory,Inventory Coordinator
2024-10,LOC003,P026,13,0.65,Prep Loss,Inventory Coordinator
2024-10,LOC003,P027,11,0.33,Overproduction,Shift Manager
2024-10,LOC003,P028,12,1.08,Prep Loss,Inventory Coordinator
2024-10,LOC004,P001,24,158.4,Prep Loss,Inventory Coordinator
2024-10,LOC004,P002,19,180.31,Expired Inventory,Inventory Coordinator
2024-10,LOC004,P003,16,155.52,Prep Loss,Shift Manager
2024-10,LOC004,P004,18,103.86,Prep Loss,Kitchen Lead
2024-10,LOC004,P005,15,50.1,Overproduction,Operations Supervisor
2024-10,LOC004,P006,23,56.58,Spoilage,Kitchen Lead
2024-10,LOC004,P007,18,38.52,Spoilage,Shift Manager
2024-10,LOC004,P008,15,51.75,Spoilage,Shift Manager
2024-10,LOC004,P009,17,44.71,Overproduction,Kitchen Lead
2024-10,LOC004,P010,14,32.48,Expired Inventory,Kitchen Lead
2024-10,LOC004,P011,24,17.76,Spoilage,Shift Manager
2024-10,LOC004,P012,21,19.74,Spoilage,Shift Manager
2024-10,LOC004,P013,21,21.84,Spoilage,Operations Supervisor
2024-10,LOC004,P014,22,12.76,Prep Loss,Inventory Coordinator
2024-10,LOC004,P015,16,29.6,Overproduction,Operations Supervisor
2024-10,LOC004,P016,24,33.36,Overproduction,Kitchen Lead
2024-10,LOC004,P017,23,27.37,Expired Inventory,Operations Supervisor
2024-10,LOC004,P018,21,28.14,Expired Inventory,Shift Manager
2024-10,LOC004,P019,16,32.16,Spoilage,Kitchen Lead
2024-10,LOC004,P020,26,16.38,Prep Loss,Shift Manager
2024-10,LOC004,P021,6,7.44,Overproduction,Kitchen Lead
2024-10,LOC004,P022,6,10.44,Overproduction,Inventory Coordinator
2024-10,LOC004,P023,5,7.9,Damaged Handling,Inventory Coordinator
2024-10,LOC004,P024,7,7.28,Expired Inventory,Shift Manager
2024-10,LOC004,P025,13,2.34,Prep Loss,Shift Manager
2024-10,LOC004,P026,16,0.8,Overproduction,Inventory Coordinator
2024-10,LOC004,P027,12,0.36,Overproduction,Kitchen Lead
2024-10,LOC004,P028,12,1.08,Overproduction,Operations Supervisor
2024-10,LOC005,P001,18,118.8,Expired Inventory,Kitchen Lead
2024-10,LOC005,P002,17,161.33,Overproduction,Shift Manager
2024-10,LOC005,P003,14,136.08,Expired Inventory,Inventory Coordinator
2024-10,LOC005,P004,17,98.09,Damaged Handling,Operations Supervisor
2024-10,LOC005,P005,13,43.42,Overproduction,Shift Manager
2024-10,LOC005,P006,17,41.82,Spoilage,Kitchen Lead
2024-10,LOC005,P007,15,32.1,Damaged Handling,Inventory Coordinator
2024-10,LOC005,P008,15,51.75,Damaged Handling,Shift Manager
2024-10,LOC005,P009,15,39.45,Spoilage,Kitchen Lead
2024-10,LOC005,P010,12,27.84,Overproduction,Inventory Coordinator
2024-10,LOC005,P011,19,14.06,Overproduction,Operations Supervisor
2024-10,LOC005,P012,19,17.86,Spoilage,Kitchen Lead
2024-10,LOC005,P013,18,18.72,Expired Inventory,Shift Manager
2024-10,LOC005,P014,22,12.76,Overproduction,Kitchen Lead
2024-10,LOC005,P015,13,24.05,Spoilage,Operations Supervisor
2024-10,LOC005,P016,24,33.36,Overproduction,Operations Supervisor
2024-10,LOC005,P017,20,23.8,Spoilage,Shift Manager
2024-10,LOC005,P018,16,21.44,Spoilage,Operations Supervisor
2024-10,LOC005,P019,14,28.14,Overproduction,Operations Supervisor
2024-10,LOC005,P020,23,14.49,Overproduction,Inventory Coordinator
2024-10,LOC005,P021,6,7.44,Spoilage,Shift Manager
2024-10,LOC005,P022,5,8.7,Damaged Handling,Operations Supervisor
2024-10,LOC005,P023,5,7.9,Damaged Handling,Inventory Coordinator
2024-10,LOC005,P024,5,5.2,Expired Inventory,Inventory Coordinator
2024-10,LOC005,P025,11,1.98,Overproduction,Inventory Coordinator
2024-10,LOC005,P026,12,0.6,Overproduction,Operations Supervisor
2024-10,LOC005,P027,12,0.36,Expired Inventory,Shift Manager
2024-10,LOC005,P028,12,1.08,Prep Loss,Shift Manager
2024-10,LOC006,P001,23,151.8,Expired Inventory,Kitchen Lead
2024-10,LOC006,P002,18,170.82,Overproduction,Shift Manager
2024-10,LOC006,P003,17,165.24,Expired Inventory,Operations Supervisor
2024-10,LOC006,P004,19,109.63,Prep Loss,Shift Manager
2024-10,LOC006,P005,15,50.1,Overproduction,Inventory Coordinator
2024-10,LOC006,P006,20,49.2,Spoilage,Shift Manager
2024-10,LOC006,P007,21,44.94,Spoilage,Kitchen Lead
2024-10,LOC006,P008,16,55.2,Expired Inventory,Shift Manager
2024-10,LOC006,P009,18,47.34,Overproduction,Operations Supervisor
2024-10,LOC006,P010,15,34.8,Overproduction,Inventory Coordinator
2024-10,LOC006,P011,21,15.54,Overproduction,Operations Supervisor
2024-10,LOC006,P012,20,18.8,Overproduction,Operations Supervisor
2024-10,LOC006,P013,19,19.76,Prep Loss,Inventory Coordinator
2024-10,LOC006,P014,22,12.76,Damaged Handling,Shift Manager
2024-10,LOC006,P015,17,31.45,Spoilage,Shift Manager
2024-10,LOC006,P016,27,37.53,Expired Inventory,Shift Manager
2024-10,LOC006,P017,20,23.8,Overproduction,Inventory Coordinator
2024-10,LOC006,P018,19,25.46,Damaged Handling,Kitchen Lead
2024-10,LOC006,P019,19,38.19,Expired Inventory,Shift Manager
2024-10,LOC006,P020,24,15.12,Overproduction,Operations Supervisor
2024-10,LOC006,P021,7,8.68,Overproduction,Operations Supervisor
2024-10,LOC006,P022,5,8.7,Overproduction,Kitchen Lead
2024-10,LOC006,P023,5,7.9,Overproduction,Operations Supervisor
2024-10,LOC006,P024,7,7.28,Spoilage,Operations Supervisor
2024-10,LOC006,P025,14,2.52,Expired Inventory,Kitchen Lead
2024-10,LOC006,P026,13,0.65,Spoilage,Kitchen Lead
2024-10,LOC006,P027,15,0.45,Prep Loss,Kitchen Lead
2024-10,LOC006,P028,12,1.08,Spoilage,Operations Supervisor
2024-10,LOC007,P001,20,132.0,Expired Inventory,Inventory Coordinator
2024-10,LOC007,P002,16,151.84,Prep Loss,Inventory Coordinator
2024-10,LOC007,P003,16,155.52,Expired Inventory,Kitchen Lead
2024-10,LOC007,P004,18,103.86,Damaged Handling,Inventory Coordinator
2024-10,LOC007,P005,14,46.76,Overproduction,Kitchen Lead
2024-10,LOC007,P006,20,49.2,Prep Loss,Operations Supervisor
2024-10,LOC007,P007,18,38.52,Expired Inventory,Operations Supervisor
2024-10,LOC007,P008,16,55.2,Damaged Handling,Inventory Coordinator
2024-10,LOC007,P009,17,44.71,Overproduction,Kitchen Lead
2024-10,LOC007,P010,14,32.48,Spoilage,Shift Manager
2024-10,LOC007,P011,19,14.06,Damaged Handling,Kitchen Lead
2024-10,LOC007,P012,20,18.8,Spoilage,Shift Manager
2024-10,LOC007,P013,19,19.76,Overproduction,Shift Manager
2024-10,LOC007,P014,23,13.34,Expired Inventory,Shift Manager
2024-10,LOC007,P015,17,31.45,Expired Inventory,Kitchen Lead
2024-10,LOC007,P016,26,36.14,Damaged Handling,Kitchen Lead
2024-10,LOC007,P017,19,22.61,Spoilage,Shift Manager
2024-10,LOC007,P018,18,24.12,Expired Inventory,Kitchen Lead
2024-10,LOC007,P019,17,34.17,Spoilage,Inventory Coordinator
2024-10,LOC007,P020,22,13.86,Spoilage,Kitchen Lead
2024-10,LOC007,P021,6,7.44,Spoilage,Kitchen Lead
2024-10,LOC007,P022,5,8.7,Overproduction,Shift Manager
2024-10,LOC007,P023,4,6.32,Spoilage,Inventory Coordinator
2024-10,LOC007,P024,7,7.28,Overproduction,Inventory Coordinator
2024-10,LOC007,P025,12,2.16,Spoilage,Kitchen Lead
2024-10,LOC007,P026,13,0.65,Expired Inventory,Inventory Coordinator
2024-10,LOC007,P027,11,0.33,Overproduction,Inventory Coordinator
2024-10,LOC007,P028,12,1.08,Spoilage,Inventory Coordinator
2024-10,LOC008,P001,23,151.8,Spoilage,Kitchen Lead
2024-10,LOC008,P002,17,161.33,Spoilage,Kitchen Lead
2024-10,LOC008,P003,17,165.24,Expired Inventory,Kitchen Lead
2024-10,LOC008,P004,19,109.63,Spoilage,Inventory Coordinator
2024-10,LOC008,P005,14,46.76,Overproduction,Inventory Coordinator
2024-10,LOC008,P006,22,54.12,Spoilage,Inventory Coordinator
2024-10,LOC008,P007,19,40.66,Expired Inventory,Inventory Coordinator
2024-10,LOC008,P008,17,58.65,Spoilage,Shift Manager
2024-10,LOC008,P009,16,42.08,Spoilage,Kitchen Lead
2024-10,LOC008,P010,16,37.12,Overproduction,Shift Manager
2024-10,LOC008,P011,21,15.54,Overproduction,Operations Supervisor
2024-10,LOC008,P012,19,17.86,Expired Inventory,Shift Manager
2024-10,LOC008,P013,20,20.8,Overproduction,Inventory Coordinator
2024-10,LOC008,P014,27,15.66,Overproduction,Inventory Coordinator
2024-10,LOC008,P015,17,31.45,Damaged Handling,Kitchen Lead
2024-10,LOC008,P016,28,38.92,Spoilage,Inventory Coordinator
2024-10,LOC008,P017,22,26.18,Expired Inventory,Shift Manager
2024-10,LOC008,P018,22,29.48,Expired Inventory,Shift Manager
2024-10,LOC008,P019,17,34.17,Overproduction,Operations Supervisor
2024-10,LOC008,P020,23,14.49,Expired Inventory,Operations Supervisor
2024-10,LOC008,P021,7,8.68,Prep Loss,Shift Manager
2024-10,LOC008,P022,6,10.44,Expired Inventory,Shift Manager
2024-10,LOC008,P023,5,7.9,Overproduction,Operations Supervisor
2024-10,LOC008,P024,7,7.28,Spoilage,Shift Manager
2024-10,LOC008,P025,15,2.7,Prep Loss,Kitchen Lead
2024-10,LOC008,P026,15,0.75,Spoilage,Kitchen Lead
2024-10,LOC008,P027,12,0.36,Prep Loss,Operations Supervisor
2024-10,LOC008,P028,12,1.08,Spoilage,Shift Manager
2024-11,LOC001,P001,26,177.58,Overproduction,Operations Supervisor
2024-11,LOC001,P002,20,196.8,Spoilage,Shift Manager
2024-11,LOC001,P003,19,191.14,Expired Inventory,Inventory Coordinator
2024-11,LOC001,P004,19,113.62,Spoilage,Kitchen Lead
2024-11,LOC001,P005,17,57.12,Overproduction,Inventory Coordinator
2024-11,LOC001,P006,23,57.73,Overproduction,Operations Supervisor
2024-11,LOC001,P007,22,47.96,Prep Loss,Shift Manager
2024-11,LOC001,P008,16,56.16,Prep Loss,Kitchen Lead
2024-11,LOC001,P009,20,53.6,Spoilage,Operations Supervisor
2024-11,LOC001,P010,17,40.12,Overproduction,Kitchen Lead
2024-11,LOC001,P011,23,17.25,Spoilage,Shift Manager
2024-11,LOC001,P012,22,20.9,Prep Loss,Inventory Coordinator
2024-11,LOC001,P013,23,24.15,Spoilage,Shift Manager
2024-11,LOC001,P014,24,13.92,Overproduction,Shift Manager
2024-11,LOC001,P015,18,33.84,Spoilage,Inventory Coordinator
2024-11,LOC001,P016,26,36.4,Overproduction,Inventory Coordinator
2024-11,LOC001,P017,24,28.8,Expired Inventory,Kitchen Lead
2024-11,LOC001,P018,24,32.4,Spoilage,Operations Supervisor
2024-11,LOC001,P019,20,40.4,Prep Loss,Shift Manager
2024-11,LOC001,P020,27,17.01,Damaged Handling,Inventory Coordinator
2024-11,LOC001,P021,8,10.0,Spoilage,Shift Manager
2024-11,LOC001,P022,7,12.25,Overproduction,Operations Supervisor
2024-11,LOC001,P023,6,9.6,Prep Loss,Operations Supervisor
2024-11,LOC001,P024,9,9.45,Spoilage,Inventory Coordinator
2024-11,LOC001,P025,14,2.52,Overproduction,Shift Manager
2024-11,LOC001,P026,15,0.75,Expired Inventory,Inventory Coordinator
2024-11,LOC001,P027,13,0.39,Prep Loss,Inventory Coordinator
2024-11,LOC001,P028,14,1.26,Prep Loss,Kitchen Lead
2024-11,LOC002,P001,22,150.26,Expired Inventory,Operations Supervisor
2024-11,LOC002,P002,19,186.96,Prep Loss,Inventory Coordinator
2024-11,LOC002,P003,16,160.96,Expired Inventory,Inventory Coordinator
2024-11,LOC002,P004,19,113.62,Overproduction,Shift Manager
2024-11,LOC002,P005,16,53.76,Prep Loss,Shift Manager
2024-11,LOC002,P006,22,55.22,Damaged Handling,Inventory Coordinator
2024-11,LOC002,P007,19,41.42,Overproduction,Inventory Coordinator
2024-11,LOC002,P008,15,52.65,Expired Inventory,Inventory Coordinator
2024-11,LOC002,P009,19,50.92,Spoilage,Shift Manager
2024-11,LOC002,P010,16,37.76,Spoilage,Kitchen Lead
2024-11,LOC002,P011,20,15.0,Spoilage,Inventory Coordinator
2024-11,LOC002,P012,20,19.0,Expired Inventory,Kitchen Lead
2024-11,LOC002,P013,20,21.0,Spoilage,Operations Supervisor
2024-11,LOC002,P014,23,13.34,Spoilage,Kitchen Lead
2024-11,LOC002,P015,14,26.32,Spoilage,Inventory Coordinator
2024-11,LOC002,P016,26,36.4,Overproduction,Kitchen Lead
2024-11,LOC002,P017,23,27.6,Spoilage,Shift Manager
2024-11,LOC002,P018,20,27.0,Overproduction,Operations Supervisor
2024-11,LOC002,P019,16,32.32,Overproduction,Operations Supervisor
2024-11,LOC002,P020,23,14.49,Overproduction,Operations Supervisor
2024-11,LOC002,P021,7,8.75,Overproduction,Kitchen Lead
2024-11,LOC002,P022,6,10.5,Prep Loss,Operations Supervisor
2024-11,LOC002,P023,6,9.6,Prep Loss,Kitchen Lead
2024-11,LOC002,P024,8,8.4,Spoilage,Kitchen Lead
2024-11,LOC002,P025,15,2.7,Spoilage,Inventory Coordinator
2024-11,LOC002,P026,15,0.75,Overproduction,Inventory Coordinator
2024-11,LOC002,P027,13,0.39,Overproduction,Inventory Coordinator
2024-11,LOC002,P028,13,1.17,Damaged Handling,Kitchen Lead
2024-11,LOC003,P001,19,129.77,Spoilage,Shift Manager
2024-11,LOC003,P002,16,157.44,Spoilage,Operations Supervisor
2024-11,LOC003,P003,15,150.9,Expired Inventory,Kitchen Lead
2024-11,LOC003,P004,18,107.64,Spoilage,Operations Supervisor
2024-11,LOC003,P005,12,40.32,Overproduction,Shift Manager
2024-11,LOC003,P006,19,47.69,Damaged Handling,Operations Supervisor
2024-11,LOC003,P007,17,37.06,Overproduction,Inventory Coordinator
2024-11,LOC003,P008,14,49.14,Expired Inventory,Shift Manager
2024-11,LOC003,P009,15,40.2,Overproduction,Inventory Coordinator
2024-11,LOC003,P010,13,30.68,Spoilage,Operations Supervisor
2024-11,LOC003,P011,19,14.25,Prep Loss,Shift Manager
2024-11,LOC003,P012,18,17.1,Overproduction,Inventory Coordinator
2024-11,LOC003,P013,20,21.0,Spoilage,Shift Manager
2024-11,LOC003,P014,21,12.18,Prep Loss,Operations Supervisor
2024-11,LOC003,P015,14,26.32,Expired Inventory,Kitchen Lead
2024-11,LOC003,P016,21,29.4,Spoilage,Shift Manager
2024-11,LOC003,P017,18,21.6,Spoilage,Inventory Coordinator
2024-11,LOC003,P018,19,25.65,Damaged Handling,Shift Manager
2024-11,LOC003,P019,16,32.32,Spoilage,Inventory Coordinator
2024-11,LOC003,P020,23,14.49,Prep Loss,Inventory Coordinator
2024-11,LOC003,P021,6,7.5,Prep Loss,Inventory Coordinator
2024-11,LOC003,P022,6,10.5,Prep Loss,Operations Supervisor
2024-11,LOC003,P023,5,8.0,Expired Inventory,Kitchen Lead
2024-11,LOC003,P024,6,6.3,Overproduction,Operations Supervisor
2024-11,LOC003,P025,13,2.34,Overproduction,Inventory Coordinator
2024-11,LOC003,P026,13,0.65,Prep Loss,Kitchen Lead
2024-11,LOC003,P027,12,0.36,Expired Inventory,Shift Manager
2024-11,LOC003,P028,12,1.08,Spoilage,Inventory Coordinator
2024-11,LOC004,P001,22,150.26,Spoilage,Kitchen Lead
2024-11,LOC004,P002,19,186.96,Spoilage,Operations Supervisor
2024-11,LOC004,P003,16,160.96,Overproduction,Operations Supervisor
2024-11,LOC004,P004,18,107.64,Damaged Handling,Shift Manager
2024-11,LOC004,P005,14,47.04,Overproduction,Inventory Coordinator
2024-11,LOC004,P006,19,47.69,Overproduction,Inventory Coordinator
2024-11,LOC004,P007,18,39.24,Spoilage,Shift Manager
2024-11,LOC004,P008,15,52.65,Expired Inventory,Shift Manager
2024-11,LOC004,P009,19,50.92,Overproduction,Operations Supervisor
2024-11,LOC004,P010,16,37.76,Spoilage,Inventory Coordinator
2024-11,LOC004,P011,20,15.0,Spoilage,Shift Manager
2024-11,LOC004,P012,20,19.0,Expired Inventory,Inventory Coordinator
2024-11,LOC004,P013,22,23.1,Expired Inventory,Operations Supervisor
2024-11,LOC004,P014,21,12.18,Spoilage,Operations Supervisor
2024-11,LOC004,P015,17,31.96,Spoilage,Inventory Coordinator
2024-11,LOC004,P016,23,32.2,Overproduction,Inventory Coordinator
2024-11,LOC004,P017,19,22.8,Overproduction,Kitchen Lead
2024-11,LOC004,P018,22,29.7,Overproduction,Shift Manager
2024-11,LOC004,P019,15,30.3,Overproduction,Shift Manager
2024-11,LOC004,P020,24,15.12,Spoilage,Shift Manager
2024-11,LOC004,P021,7,8.75,Overproduction,Inventory Coordinator
2024-11,LOC004,P022,6,10.5,Spoilage,Operations Supervisor
2024-11,LOC004,P023,5,8.0,Spoilage,Inventory Coordinator
2024-11,LOC004,P024,8,8.4,Expired Inventory,Kitchen Lead
2024-11,LOC004,P025,12,2.16,Spoilage,Operations Supervisor
2024-11,LOC004,P026,13,0.65,Spoilage,Shift Manager
2024-11,LOC004,P027,12,0.36,Spoilage,Shift Manager
2024-11,LOC004,P028,11,0.99,Spoilage,Operations Supervisor
2024-11,LOC005,P001,17,116.11,Overproduction,Kitchen Lead
2024-11,LOC005,P002,15,147.6,Spoilage,Kitchen Lead
2024-11,LOC005,P003,13,130.78,Spoilage,Operations Supervisor
2024-11,LOC005,P004,16,95.68,Expired Inventory,Operations Supervisor
2024-11,LOC005,P005,12,40.32,Spoilage,Shift Manager
2024-11,LOC005,P006,18,45.18,Overproduction,Shift Manager
2024-11,LOC005,P007,17,37.06,Expired Inventory,Operations Supervisor
2024-11,LOC005,P008,15,52.65,Expired Inventory,Inventory Coordinator
2024-11,LOC005,P009,15,40.2,Overproduction,Shift Manager
2024-11,LOC005,P010,14,33.04,Prep Loss,Shift Manager
2024-11,LOC005,P011,20,15.0,Overproduction,Inventory Coordinator
2024-11,LOC005,P012,18,17.1,Overproduction,Shift Manager
2024-11,LOC005,P013,17,17.85,Overproduction,Operations Supervisor
2024-11,LOC005,P014,20,11.6,Overproduction,Operations Supervisor
